Date,Open,High,Low,Close,Adj Close,Volume
2019-01-16,28.000000,28.240000,27.870001,28.070000,27.415579,194014
2019-01-17,27.600000,28.459999,27.450001,28.100000,27.444880,445105
2019-01-18,28.180000,28.299999,27.850000,27.990000,27.337444,254786
2019-01-21,28.000000,28.180000,27.780001,27.990000,27.337444,229632
2019-01-22,28.010000,28.500000,27.840000,27.900000,27.249542,247846
2019-01-23,27.860001,28.070000,27.350000,27.730000,27.083506,297267
2019-01-24,27.600000,28.200001,27.590000,27.790001,27.142109,285467
2019-01-25,27.910000,28.900000,27.910000,28.840000,28.167627,420154
2019-01-28,28.790001,28.790001,28.250000,28.500000,27.835554,258919
2019-01-29,28.570000,28.740000,28.350000,28.639999,27.972290,218506
2019-01-30,28.690001,28.760000,28.459999,28.700001,28.030893,199751
2019-01-31,28.790001,29.139999,28.520000,28.670000,28.001591,305858
2019-02-01,28.690001,29.170000,28.650000,29.000000,28.323898,274558
2019-02-04,28.969999,29.420000,28.670000,29.059999,28.382498,413134
2019-02-05,29.110001,29.420000,28.910000,29.330000,28.646204,235470
2019-02-06,29.270000,30.040001,29.250000,29.650000,28.958742,369962
2019-02-07,29.650000,29.790001,28.799999,28.950001,28.275064,221059
2019-02-08,28.950001,28.950001,28.389999,28.559999,27.894156,198052
2019-02-11,29.000000,29.309999,27.879999,29.000000,28.323898,266108
2019-02-12,29.049999,29.610001,29.000000,29.370001,28.685272,352427
2019-02-13,29.530001,29.799999,29.320000,29.430000,28.743874,301905
2019-02-14,30.799999,33.250000,30.780001,32.500000,31.742298,1112250
2019-02-15,32.700001,33.169998,32.560001,33.000000,32.230640,590846
2019-02-18,33.049999,33.860001,32.939999,33.020000,32.250175,244709
2019-02-19,33.040001,33.080002,31.969999,32.160000,31.410225,311882
2019-02-20,32.259998,32.610001,32.070000,32.259998,31.507893,239570
2019-02-21,32.290001,32.320000,31.790001,32.040001,31.293024,359049
2019-02-22,32.049999,32.439999,31.610001,31.760000,31.019552,231894
2019-02-25,32.020000,32.299999,31.799999,32.299999,31.546961,216122
2019-02-26,32.200001,32.919998,32.000000,32.919998,32.152504,192369
2019-02-27,32.880001,32.930000,32.070000,32.169998,31.419991,248216
2019-02-28,32.220001,32.220001,31.670000,31.830000,31.087919,279677
2019-03-01,31.889999,32.180000,31.760000,32.099998,31.351624,395321
2019-03-04,32.189999,32.570000,31.860001,32.340000,31.586029,392979
2019-03-05,32.290001,32.419998,31.990000,32.320000,31.566496,170722
2019-03-06,32.389999,32.529999,32.049999,32.099998,31.351624,124091
2019-03-07,32.009998,32.040001,31.230000,31.590000,30.853516,349284
2019-03-08,31.309999,31.580000,30.940001,31.510000,30.775379,148761
2019-03-11,31.639999,32.070000,31.480000,31.930000,31.185589,243723
