Date,Open,High,Low,Close,Adj Close,Volume
2019-01-15,5.720000,5.770000,5.675000,5.680000,5.397309,282973
2019-01-16,5.655000,5.735000,5.635000,5.670000,5.387806,297468
2019-01-17,5.655000,5.735000,5.590000,5.725000,5.440069,174544
2019-01-18,5.740000,5.810000,5.735000,5.770000,5.482830,263366
2019-01-21,5.710000,5.780000,5.645000,5.725000,5.440069,476727
2019-01-22,5.710000,5.775000,5.590000,5.640000,5.359300,289217
2019-01-23,5.595000,5.720000,5.565000,5.580000,5.302286,411867
2019-01-24,5.620000,5.780000,5.620000,5.745000,5.459074,397375
2019-01-25,5.750000,5.865000,5.740000,5.805000,5.516088,662096
2019-01-28,5.800000,5.845000,5.715000,5.740000,5.454322,287715
2019-01-29,5.735000,5.750000,5.670000,5.735000,5.449572,342400
2019-01-30,5.745000,5.800000,5.675000,5.735000,5.449572,291481
2019-01-31,5.770000,5.785000,5.625000,5.645000,5.364051,724543
2019-02-01,5.695000,5.930000,5.660000,5.790000,5.501834,922089
2019-02-04,5.660000,5.675000,5.195000,5.205000,4.945949,4312672
2019-02-05,5.240000,5.305000,5.155000,5.225000,4.964954,952139
2019-02-06,5.245000,5.315000,5.220000,5.295000,5.031470,661957
2019-02-07,5.305000,5.335000,5.250000,5.260000,4.998212,408678
2019-02-08,5.250000,5.270000,5.170000,5.205000,4.945949,460608
2019-02-11,5.235000,5.255000,5.175000,5.250000,4.988710,319881
2019-02-12,5.245000,5.250000,5.180000,5.215000,4.955452,236952
2019-02-13,5.205000,5.230000,5.185000,5.210000,4.950701,192702
2019-02-14,5.225000,5.225000,5.145000,5.155000,4.898438,287315
2019-02-15,5.155000,5.190000,5.120000,5.135000,4.879434,371062
2019-02-18,5.145000,5.190000,5.135000,5.175000,4.917443,334320
2019-02-19,5.190000,5.255000,5.170000,5.220000,4.960203,446187
2019-02-20,5.245000,5.310000,5.200000,5.285000,5.021967,360129
2019-02-21,5.295000,5.295000,5.185000,5.190000,4.931696,319424
2019-02-22,5.205000,5.260000,5.165000,5.215000,4.955452,374253
2019-02-25,5.240000,5.275000,5.220000,5.225000,4.964954,251804
2019-02-26,5.225000,5.280000,5.220000,5.270000,5.007714,172407
2019-02-27,5.265000,5.420000,5.235000,5.395000,5.126493,445232
2019-02-28,5.395000,5.395000,5.280000,5.375000,5.107489,459057
2019-03-01,5.385000,5.505000,5.360000,5.470000,5.197760,574419
2019-03-04,5.485000,5.615000,5.475000,5.590000,5.311788,502925
2019-03-05,5.580000,5.580000,5.435000,5.440000,5.169253,271857
2019-03-06,5.475000,5.475000,5.380000,5.405000,5.135995,287118
2019-03-07,5.395000,5.395000,5.325000,5.380000,5.112240,289197
2019-03-08,5.340000,5.350000,5.275000,5.330000,5.064728,327957
2019-03-11,5.345000,5.385000,5.320000,5.365000,5.097986,413467
2019-03-12,5.375000,5.465000,5.355000,5.425000,5.155000,323404
2019-03-13,5.125000,5.290000,5.110000,5.255000,5.255000,291761
2019-03-14,5.255000,5.395000,5.240000,5.390000,5.390000,292255
