Date,Open,High,Low,Close,Adj Close,Volume
2019-01-15,206.000000,207.850006,202.699997,203.750000,193.538071,1059031
2019-01-16,208.800003,211.750000,207.500000,211.050003,200.472214,1983547
2019-01-17,210.100006,213.199997,208.350006,211.949997,201.327087,1124560
2019-01-18,217.399994,218.449997,214.600006,217.649994,206.741409,2818631
2019-01-21,217.649994,218.899994,213.800003,214.350006,203.606827,1167876
2019-01-22,213.500000,214.750000,211.899994,213.750000,203.036880,1487116
2019-01-23,212.399994,216.800003,211.350006,215.050003,204.271729,1348680
2019-01-24,214.550003,216.500000,213.350006,214.550003,203.796799,1110840
2019-01-25,215.899994,219.800003,215.000000,219.500000,208.498703,1753156
2019-01-28,219.800003,219.800003,215.850006,217.350006,206.456467,1340968
2019-01-29,217.350006,221.350006,217.300003,219.199997,208.213730,1238815
2019-01-30,220.649994,226.550003,220.500000,223.850006,212.630676,1585325
2019-01-31,226.000000,227.600006,224.199997,225.800003,214.482941,1658233
2019-02-01,226.649994,229.199997,225.000000,228.199997,216.762650,1122960
2019-02-04,228.699997,228.800003,225.949997,226.600006,215.242859,1174590
2019-02-05,228.350006,231.250000,228.100006,230.550003,218.994873,1139028
2019-02-06,230.750000,232.100006,229.800003,231.350006,219.754776,1107175
2019-02-07,231.350006,233.550003,227.649994,227.649994,216.240219,1741717
2019-02-08,227.000000,230.399994,224.800003,225.899994,214.577911,1528338
2019-02-11,226.800003,231.199997,226.100006,229.449997,217.949997,1594825
2019-02-12,231.600006,232.699997,228.750000,229.750000,218.234955,1581756
2019-02-13,232.050003,236.500000,227.100006,234.300003,222.556931,2658034
2019-02-14,235.899994,235.949997,229.250000,233.050003,221.369568,1760716
2019-02-15,233.000000,240.750000,231.399994,238.899994,226.926361,2426817
2019-02-18,239.600006,241.500000,237.550003,238.500000,226.546417,1442026
2019-02-19,238.000000,238.649994,235.800003,237.949997,226.023972,1652762
2019-02-20,239.199997,246.399994,238.600006,245.899994,233.575531,2184962
2019-02-21,246.100006,250.300003,244.300003,248.500000,236.045212,2066782
2019-02-22,249.800003,253.449997,249.300003,251.850006,239.227325,2110216
2019-02-25,254.000000,256.299988,250.050003,251.750000,239.132339,1798421
2019-02-26,251.750000,253.649994,248.949997,253.550003,240.842117,1311270
2019-02-27,253.000000,253.899994,251.449997,253.550003,240.842117,1530111
2019-02-28,252.199997,253.000000,249.500000,252.750000,240.082214,2083060
2019-03-01,254.000000,254.500000,251.600006,252.149994,239.512268,1091358
2019-03-04,254.000000,255.800003,253.250000,254.100006,241.364548,1581038
2019-03-05,255.000000,255.149994,252.699997,253.000000,240.319672,1149967
2019-03-06,252.800003,255.750000,251.750000,253.250000,240.557144,1114097
2019-03-07,251.949997,251.949997,243.800003,245.300003,233.005600,2006322
2019-03-08,243.000000,243.000000,237.500000,240.850006,228.778641,2141481
2019-03-11,240.050003,241.899994,238.149994,241.399994,229.301071,1232573
2019-03-12,243.750000,246.500000,242.199997,242.199997,230.060974,1789089
2019-03-13,241.899994,246.000000,241.100006,245.600006,233.290573,2148630
2019-03-14,245.250000,248.100006,243.750000,245.750000,233.433060,1261707
2019-03-15,246.800003,247.000000,243.350006,244.800003,232.530670,1692152
2019-03-18,246.000000,249.300003,245.149994,248.050003,235.617767,2179949
2019-03-19,249.050003,252.850006,247.050003,252.850006,240.177216,1794522
2019-03-20,250.899994,255.899994,250.149994,255.000000,242.219437,1373072
2019-03-21,256.000000,263.250000,255.750000,257.149994,244.261673,1558561
2019-03-22,258.000000,258.950012,251.149994,251.399994,238.799866,1132400
2019-03-25,249.949997,251.199997,246.600006,250.600006,238.039978,1077277
2019-03-26,250.850006,253.350006,250.250000,252.449997,239.797241,976943
2019-03-27,253.449997,259.899994,253.000000,256.200012,243.359299,1530832
2019-03-28,259.000000,263.149994,257.950012,259.649994,246.636383,1477508
2019-03-29,262.500000,265.500000,262.500000,264.600006,251.338287,1511070
2019-04-01,267.600006,274.649994,267.600006,274.600006,260.837097,2099164
2019-04-02,275.000000,278.799988,273.200012,275.299988,261.502014,1449912
2019-04-03,278.600006,284.100006,278.500000,283.700012,269.481018,1789560
2019-04-04,282.500000,282.500000,278.200012,279.200012,265.206543,1203272
2019-04-05,281.200012,287.700012,281.100006,283.899994,269.670959,1132845
2019-04-08,285.000000,286.100006,280.799988,283.899994,269.670959,1467786
2019-04-09,284.500000,285.299988,278.899994,280.899994,266.821320,1337517
2019-04-10,281.000000,286.000000,281.000000,283.399994,269.196045,1258321
2019-04-11,278.100006,283.899994,275.399994,282.200012,268.056183,1296920
2019-04-12,282.200012,289.600006,279.799988,287.799988,273.375519,1537057
2019-04-15,288.000000,290.000000,286.899994,287.299988,272.900574,957177
2019-04-16,288.200012,290.700012,284.899994,286.500000,272.140656,1353829
2019-04-17,286.600006,291.700012,285.000000,289.500000,274.990326,991177
2019-04-18,288.500000,288.500000,284.000000,286.600006,272.235657,1161541
2019-04-23,286.600006,288.899994,285.600006,288.500000,274.040405,1388455
